,Url,Autovit Id,Pret (EUR),Oferit de,Categorie,Marca,Model,Anul,Km,Combustibil,Putere (CP),Capacitate cilindrica (cm3),Cutie de viteze,Tip Caroserie,Numar de portiere,Culoare,Fara accident in istoric,Carte de service,Tractiune,Filtru de particule,Inmatriculat,Primul proprietar,Consum (l/100km)
96,https://www.autovit.ro/anunt/mazda-3-skyactiv-g-100-ID7H6Htd.html,7049909343,11650.0,Firma,Autoturisme,Mazda,3,2016,218600,Benzina,101.0,1496.0,Manuala,Sedan,5,Alb,Nu,Da,Fata,Nu,Nu,Da,6.5
97,https://www.autovit.ro/anunt/bmw-x1-ID7H72G2.html,7049990862,16990.0,Firma,Autoturisme,BMW,X1,2019,193056,Diesel,116.0,1496.0,Manuala,SUV,5,Negru,Da,Da,Nu e mentionat,Nu,Nu,Da,4.7
98,https://www.autovit.ro/anunt/volkswagen-tiguan-ID7H72G0.html,7049990860,12850.0,Firma,Autoturisme,Volkswagen,Tiguan,2012,187500,Diesel,140.0,1968.0,Automata,SUV,5,Maro,Da,Da,4x4,Nu,Nu,Nu,6.853900792716427
99,https://www.autovit.ro/anunt/bmw-x6-xdrive30d-ID7H3HZc.html,7049196342,29990.0,Proprietar,Autoturisme,BMW,X6,2015,195000,Diesel,258.0,2993.0,Automata,SUV,5,Negru,Nu,Da,4x4,Nu,Da,Nu,6.8
100,https://www.autovit.ro/anunt/bmw-seria-3-318d-touring-aut-ID7H4NsY.html,7049455736,12000.0,Proprietar,Autoturisme,BMW,Seria 3,2018,120000,Diesel,150.0,1995.0,Automata,Combi,5,Gri,Nu,Nu,Nu e mentionat,Da,Nu,Nu,4.9
101,https://www.autovit.ro/anunt/opel-signum-ID7H72FY.html,7049990858,950.0,Firma,Autoturisme,Opel,Signum,2004,300000,Diesel,125.0,2171.0,Manuala,Compacta,5,Gri,Nu,Nu,Nu e mentionat,Nu,Nu,Nu,7.8
102,https://www.autovit.ro/anunt/volkswagen-tiguan-ID7H72FU.html,7049990854,18990.0,Firma,Autoturisme,Volkswagen,Tiguan,2018,183950,Diesel,150.0,1968.0,Manuala,SUV,5,Gri,Da,Da,Nu e mentionat,Da,Nu,Da,6.853900792716427
103,https://www.autovit.ro/anunt/mitsubishi-outlander-2-2-di-d-4wd-automatik-ID7H6whU.html,7049862514,19500.0,Proprietar,Autoturisme,Mitsubishi,Outlander,2017,94000,Diesel,150.0,2268.0,Automata,SUV,5,Negru,Nu,Nu,4x4,Da,Nu,Nu,6.9
104,https://www.autovit.ro/anunt/mercedes-benz-gle-350-d-4matic-ID7H4GUU.html,7049430560,40936.0,Firma,Autoturisme,Mercedes-Benz,GLE,2017,112000,Diesel,258.0,2987.0,Automata,SUV,5,Negru,Da,Da,4x4,Da,Da,Da,7.2
105,https://www.autovit.ro/anunt/citron-c5-tourer-bluehdi-150-s-s-ID7H6OYd.html,7049938173,7990.0,Proprietar,Autoturisme,Citroën,C5,2017,157000,Diesel,150.0,1997.0,Manuala,Sedan,5,Alte culori,Da,Nu,Fata,Da,Nu,Nu,4.9
106,https://www.autovit.ro/anunt/mercedes-benz-e-ID7H72FS.html,7049990852,37000.0,Firma,Autoturisme,Mercedes-Benz,E,2019,50000,Diesel,194.0,1950.0,Automata,Sedan,5,Negru,Nu,Nu,Nu e mentionat,Nu,Nu,Nu,6.853900792716427
107,https://www.autovit.ro/anunt/land-rover-range-rover-sport-3-6-tdv8-ID7H72FD.html,7049990837,7999.0,Firma,Autoturisme,Land Rover,Range Rover Sport,2008,224000,Diesel,272.0,3628.0,Automata,SUV,5,Gri,Nu,Nu,Nu e mentionat,Nu,Nu,Nu,14.5
108,https://www.autovit.ro/anunt/skoda-octavia-combi-2-0-tdi-4x4-dsg-ID7H5Tfv.html,7049716294,12499.0,Proprietar,Autoturisme,Skoda,Octavia,2017,259000,Diesel,184.0,1968.0,Automata,Combi,5,Negru,Nu,Da,4x4,Da,Nu,Nu,5.8
109,https://www.autovit.ro/anunt/bmw-x4-xdrive20d-aut-ID7H6Wp8.html,7049962906,51980.0,Firma,Autoturisme,BMW,X4,2020,49500,Diesel,190.0,1995.0,Automata,SUV,5,Alte culori,Da,Da,4x4,Da,Da,Da,5.3
110,https://www.autovit.ro/anunt/skoda-superb-2-0-tdi-dsg-ID7GXzTH.html,7047735281,18900.0,Firma,Autoturisme,Skoda,Superb,2018,191305,Diesel,150.0,1968.0,Automata,Sedan,5,Argint,Da,Da,Fata,Da,Nu,Nu,5.1
111,https://www.autovit.ro/anunt/skoda-karoq-1-6-tdi-dsg-ID7H5e5O.html,7049558088,21120.0,Firma,Autoturisme,Skoda,Karoq,2018,189372,Diesel,116.0,1598.0,Automata,SUV,5,Argint,Nu,Da,Fata,Nu,Nu,Nu,4.4
112,https://www.autovit.ro/anunt/audi-a4-allroad-quattro-2-0-tdi-dpf-s-tronic-ID7GXaRU.html,7047639070,13500.0,Firma,Autoturisme,Audi,A4 Allroad,2012,195000,Diesel,177.0,1968.0,Automata,Combi,5,Negru,Nu,Da,4x4,Nu,Da,Nu,7.0
113,https://www.autovit.ro/anunt/volkswagen-tiguan-2-0-tdi-cr-dpf-4motion-dsg-ID7H6pHI.html,7049841050,13999.0,Firma,Autoturisme,Volkswagen,Tiguan,2012,192100,Diesel,140.0,1968.0,Automata,SUV,5,Alb,Da,Da,4x4,Nu,Nu,Nu,7.7
114,https://www.autovit.ro/anunt/suzuki-vitara-s-1-4-boosterjet-4x4-ID7H4P3a.html,7049461824,15500.0,Proprietar,Autoturisme,Suzuki,Vitara,2016,62500,Benzina,140.0,1373.0,Manuala,SUV,5,Argint,Nu,Da,4x4,Nu,Da,Da,6.3
115,https://www.autovit.ro/anunt/volkswagen-passat-ID7H72G8.html,7049990868,20990.0,Firma,Autoturisme,Volkswagen,Passat,2020,166830,Diesel,150.0,1968.0,Automata,Combi,5,Gri,Da,Da,Fata,Da,Nu,Da,6.853900792716427
116,https://www.autovit.ro/anunt/bmw-seria-5-535d-touring-aut-ID7H6cH7.html,7049791041,16950.0,Firma,Autoturisme,BMW,Seria 5,2015,253801,Diesel,313.0,2993.0,Automata,Combi,5,Negru,Da,Da,4x4,Da,Nu,Da,6.7
117,https://www.autovit.ro/anunt/mercedes-benz-e-350-d-4matic-t-all-terrain-9g-tronic-ID7H4Imk.html,7049436104,41650.0,Firma,Autoturisme,Mercedes-Benz,E,2018,117900,Diesel,258.0,2987.0,Automata,Combi,5,Negru,Nu,Da,4x4,Da,Da,Nu,8.0
118,https://www.autovit.ro/anunt/bmw-seria-3-316d-ID7H4DHO.html,7049418216,5750.0,Firma,Autoturisme,BMW,Seria 3,2012,246000,Diesel,115.0,1995.0,Manuala,Combi,5,Gri,Nu,Nu,Nu e mentionat,Da,Nu,Nu,5.4
119,https://www.autovit.ro/anunt/mercedes-benz-e-220-d-9g-tronic-ID7H3XYW.html,7049257829,23700.0,Proprietar,Autoturisme,Mercedes-Benz,E,2017,225700,Diesel,194.0,1950.0,Automata,Sedan,4,Negru,Da,Da,Spate,Da,Da,Nu,5.7
120,https://www.autovit.ro/anunt/volkswagen-golf-ID7H70sp.html,7049982329,5600.0,Firma,Autoturisme,Volkswagen,Golf,2011,241000,Diesel,140.0,1968.0,Manuala,Combi,5,Gri,Nu,Nu,Nu e mentionat,Nu,Nu,Nu,6.853900792716427
121,https://www.autovit.ro/anunt/seat-leon-st-1-6-tdi-start-stop-dsg-ID7H72Ge.html,7049990874,13200.0,Firma,Autoturisme,Seat,Leon,2017,95972,Diesel,116.0,1598.0,Automata,Compacta,5,Albastru,Nu,Nu,Nu e mentionat,Nu,Nu,Nu,4.5
122,https://www.autovit.ro/anunt/ford-focus-ID7H70sn.html,7049982327,3800.0,Firma,Autoturisme,Ford,Focus,2009,236000,Diesel,110.0,1560.0,Manuala,Compacta,5,Gri,Nu,Nu,Nu e mentionat,Nu,Nu,Nu,6.853900792716427
123,https://www.autovit.ro/anunt/dacia-logan-1-4-mpi-ID7H6NCX.html,7049933011,2950.0,Proprietar,Autoturisme,Dacia,Logan,2009,135000,Benzina,75.0,1390.0,Manuala,Sedan,4,Gri,Nu,Da,Fata,Nu,Da,Da,9.6
124,https://www.autovit.ro/anunt/nissan-qashqai-1-5-dci-dpf-ID7H6Htj.html,7049909349,7150.0,Firma,Autoturisme,Nissan,Qashqai,2010,217612,Diesel,103.0,1461.0,Manuala,SUV,5,Gri,Da,Da,Nu e mentionat,Da,Nu,Da,6.3
125,https://www.autovit.ro/anunt/renault-trafic-ID7H70sk.html,7049982324,4800.0,Firma,Autoturisme,Renault,Trafic,2004,271000,Diesel,100.0,1870.0,Manuala,Monovolum,4,Albastru,Nu,Nu,Nu e mentionat,Nu,Nu,Nu,6.853900792716427
126,https://www.autovit.ro/anunt/toyota-hilux-2-4d-150cp-4x4-double-cab-6mt-ID7H6AeQ.html,7049881544,39800.0,Firma,Autoturisme,Toyota,Hilux,2022,4100,Diesel,150.0,2393.0,Manuala,SUV,4,Gri,Da,Nu,Nu e mentionat,Nu,Da,Da,6.853900792716427
127,https://www.autovit.ro/anunt/volvo-xc-60-d5-awd-ID7H4KPM.html,7049445618,13950.0,Firma,Autoturisme,Volvo,XC 60,2013,288651,Diesel,215.0,2400.0,Automata,SUV,5,Negru,Da,Nu,4x4,Da,Nu,Da,6.853900792716427
128,https://www.autovit.ro/anunt/bmw-seria-1-120d-ID7H70sj.html,7049982323,3600.0,Firma,Autoturisme,BMW,Seria 1,2007,243000,Diesel,163.0,1995.0,Manuala,Compacta,5,Gri,Nu,Nu,Nu e mentionat,Nu,Nu,Nu,7.7
129,https://www.autovit.ro/anunt/dacia-duster-1-5-blue-dci-4wd-ID7H70si.html,7049982322,19900.0,Firma,Autoturisme,Dacia,Duster,2021,85973,Diesel,115.0,1461.0,Manuala,SUV,5,Alte culori,Nu,Nu,4x4,Nu,Da,Nu,4.9
130,https://www.autovit.ro/anunt/honda-cr-v-2-2-i-dtec-ID7H4Ts8.html,7049478748,8500.0,Firma,Autoturisme,Honda,CR-V,2010,173864,Diesel,150.0,2199.0,Manuala,SUV,5,Negru,Da,Da,4x4,Nu,Da,Nu,8.0
131,https://www.autovit.ro/anunt/audi-a5-ID7H6UVe.html,7049961114,25990.0,Firma,Autoturisme,Audi,A5,2018,80881,Diesel,150.0,1968.0,Manuala,Sedan,2,Albastru,Da,Da,Fata,Da,Da,Da,4.9
132,https://www.autovit.ro/anunt/ford-fiesta-1-4-tdci-ID7H6OYu.html,7049938190,3300.0,Proprietar,Autoturisme,Ford,Fiesta,2009,204000,Diesel,68.0,1399.0,Manuala,Masina de oras,3,Alb,Nu,Nu,Fata,Nu,Da,Nu,5.3
133,https://www.autovit.ro/anunt/audi-q8-50-tdi-quattro-tiptronic-ID7H72G3.html,7049990863,78000.0,Firma,Autoturisme,Audi,Q8,2021,33436,Diesel,286.0,2967.0,Automata,SUV,5,Galben/Auriu,Nu,Da,4x4,Nu,Da,Nu,8.9
134,https://www.autovit.ro/anunt/skoda-superb-combi-2-0-tdi-ID7H6OZg.html,7049938238,16990.0,Proprietar,Autoturisme,Skoda,Superb,2017,169000,Diesel,190.0,1968.0,Manuala,Combi,5,Negru,Da,Da,Fata,Da,Nu,Da,5.0
135,https://www.autovit.ro/anunt/dacia-duster-1-5-blue-dci-4wd-ID7H6DCZ.html,7049894573,16490.0,Firma,Autoturisme,Dacia,Duster,2019,119224,Diesel,115.0,1461.0,Manuala,SUV,5,Alb,Nu,Da,4x4,Nu,Da,Da,4.9
136,https://www.autovit.ro/anunt/mercedes-benz-ID7H70sG.html,7049982346,122999.0,Firma,Autoturisme,Mercedes-Benz,Altul,2019,6890,Benzina,435.0,2999.0,Automata,Monovolum,5,Albastru,Da,Nu,4x4,Nu,Nu,Nu,6.853900792716427
137,https://www.autovit.ro/anunt/volvo-xc-90-t6-awd-5-locuri-ID7H6A5Q.html,7049880986,57900.0,Proprietar,Autoturisme,Volvo,XC 90,2019,70000,Benzina,310.0,1969.0,Automata,SUV,5,Maro,Da,Da,4x4,Nu,Da,Nu,9.6
138,https://www.autovit.ro/anunt/dacia-duster-1-5-dci-4x2-ID7H51mw.html,7049509151,6500.0,Firma,Autoturisme,Dacia,Duster,2011,174758,Diesel,85.0,1461.0,Manuala,SUV,5,Gri,Da,Da,Fata,Nu,Nu,Nu,6.35
139,https://www.autovit.ro/anunt/alfa-romeo-159-sportwagon-2-0-jtdm-16v-dpf-ID7H51sQ.html,7049509544,5500.0,Firma,Autoturisme,Alfa Romeo,159,2012,251230,Diesel,136.0,1956.0,Manuala,Combi,5,Rosu,Da,Da,Fata,Da,Nu,Da,8.7
140,https://www.autovit.ro/anunt/opel-astra-sports-tourer-2-0-cdti-ID7GZQ7u.html,7048274296,6100.0,Proprietar,Autoturisme,Opel,Astra,2011,187477,Diesel,160.0,1956.0,Manuala,Combi,5,Gri,Da,Da,Fata,Da,Da,Da,6.5
141,https://www.autovit.ro/anunt/bentley-bentayga-ID7H70sB.html,7049982341,297000.0,Firma,Autoturisme,Bentley,Bentayga,2022,15900,Benzina,551.0,3996.0,Automata,SUV,5,Negru,Nu,Nu,4x4,Nu,Nu,Nu,6.853900792716427
142,https://www.autovit.ro/anunt/audi-a4-ID7GUggs.html,7046944828,18999.0,Firma,Autoturisme,Audi,A4,2016,100009,Diesel,150.0,1968.0,Manuala,Sedan,5,Albastru,Nu,Da,Fata,Da,Nu,Da,5.7
143,https://www.autovit.ro/anunt/bmw-seria-3-318i-ID7H6xJ7.html,7049871889,3750.0,Firma,Autoturisme,BMW,Seria 3,2007,175000,Benzina,129.0,1995.0,Manuala,Sedan,4,Argint,Da,Da,Spate,Nu,Nu,Da,8.5
144,https://www.autovit.ro/anunt/land-rover-range-rover-lwb-5-0-i-s-c-ID7H0NSA.html,7048504012,65000.0,Proprietar,Autoturisme,Land Rover,Range Rover,2016,40000,Benzina,510.0,5000.0,Automata,SUV,5,Bej,Da,Nu,Nu e mentionat,Da,Da,Da,18.4
145,https://www.autovit.ro/anunt/volkswagen-tiguan-2-0-tdi-dpf-bmt-ID7H5e66.html,7049558106,16900.0,Firma,Autoturisme,Volkswagen,Tiguan,2012,162862,Diesel,140.0,1968.0,Manuala,SUV,5,Negru,Nu,Da,Fata,Da,Nu,Nu,6.3
146,https://www.autovit.ro/anunt/volvo-xc-60-d3-start-stop-ID7H5e5z.html,7049558073,15990.0,Firma,Autoturisme,Volvo,XC 60,2013,177566,Diesel,136.0,1984.0,Manuala,SUV,5,Albastru,Nu,Da,Fata,Da,Nu,Nu,6.4
147,https://www.autovit.ro/anunt/opel-insignia-2-0-cdti-sports-tourer-ID7H72Go.html,7049990884,4800.0,Proprietar,Autoturisme,Opel,Insignia,2011,255000,Diesel,160.0,1956.0,Manuala,Sedan,5,Gri,Da,Nu,Fata,Da,Da,Nu,6.5
148,https://www.autovit.ro/anunt/ford-focus-1-5-ecoboost-start-stopp-system-ID7H72Gq.html,7049990886,17500.0,Proprietar,Autoturisme,Ford,Focus,2020,41000,Benzina,182.0,1498.0,Manuala,Compacta,5,Alb,Nu,Nu,Nu e mentionat,Nu,Nu,Nu,6.8
149,https://www.autovit.ro/anunt/toyota-hilux-4x4-double-cab-m-t-ID7H72Gs.html,7049990888,33998.0,Firma,Autoturisme,Toyota,Hilux,2019,87000,Diesel,150.0,2393.0,Manuala,SUV,4,Gri,Nu,Da,4x4,Nu,Da,Da,8.3
150,https://www.autovit.ro/anunt/mercedes-benz-s-350-d-4matic-9g-tronic-ID7H72sc.html,7049990004,46000.0,Proprietar,Autoturisme,Mercedes-Benz,S,2016,160000,Diesel,258.0,2987.0,Automata,Sedan,4,Negru,Nu,Nu,4x4,Da,Da,Nu,6.8
151,https://www.autovit.ro/anunt/seat-ibiza-1-4-ID7H70sv.html,7049982336,2600.0,Firma,Autoturisme,Seat,Ibiza,2006,169000,Benzina,85.0,1390.0,Manuala,Masina de oras,3,Negru,Nu,Nu,Nu e mentionat,Nu,Nu,Nu,8.2
153,https://www.autovit.ro/anunt/ford-focus-1-6-ti-vct-powershift-ID7H72Gr.html,7049990887,9990.0,Firma,Autoturisme,Ford,Focus,2017,195936,Benzina,125.0,1596.0,Automata,Combi,5,Alb,Da,Da,Fata,Nu,Da,Nu,8.7
154,https://www.autovit.ro/anunt/peugeot-5008-ID7H3NmI.html,7049217020,2350.0,Proprietar,Autoturisme,Peugeot,5008,2014,247000,Diesel,120.0,1560.0,Automata,Monovolum,5,Negru,Nu,Nu,Nu e mentionat,Da,Nu,Nu,4.8
155,https://www.autovit.ro/anunt/toyota-rav4-2-5-vvt-i-hsd-4x2-ID7H72Gp.html,7049990885,28450.0,Firma,Autoturisme,Toyota,RAV4,2018,59000,Hibrid,155.0,2494.0,Automata,SUV,5,Alb,Nu,Nu,Fata,Nu,Nu,Nu,5.0
156,https://www.autovit.ro/anunt/volkswagen-touareg-v6-tdi-ID7H5wxN.html,7049625171,53490.0,Firma,Autoturisme,Volkswagen,Touareg,2019,48296,Diesel,286.0,2967.0,Automata,SUV,5,Bej,Nu,Da,4x4,Nu,Nu,Da,7.7
158,https://www.autovit.ro/anunt/mercedes-benz-s-500-4matic-l-9g-tronic-ID7H6Ah6.html,7049881684,161245.0,Firma,Autoturisme,Mercedes-Benz,S,2021,38000,Benzina,435.0,2999.0,Automata,Sedan,4,Negru,Da,Da,4x4,Da,Da,Da,11.0
159,https://www.autovit.ro/anunt/skoda-kodiaq-2-0-tdi-4x4-dsg-ID7H5wu2.html,7049624938,28679.0,Firma,Autoturisme,Skoda,Kodiaq,2020,124235,Diesel,150.0,1968.0,Automata,SUV,5,Alb,Nu,Da,4x4,Nu,Nu,Da,5.9
160,https://www.autovit.ro/anunt/volkswagen-arteon-2-0-tsi-dsg-ID7H5wKD.html,7049625967,30989.0,Firma,Autoturisme,Volkswagen,ARTEON,2020,26208,Benzina,190.0,1984.0,Automata,Sedan,5,Gri,Nu,Da,Fata,Nu,Nu,Da,7.8
161,https://www.autovit.ro/anunt/mazda-3-e-skyactiv-g122-mhev-ID7H6ygc.html,7049873940,23800.0,Firma,Autoturisme,Mazda,3,2021,13400,Benzina,122.0,1998.0,Manuala,Sedan,4,Alb,Da,Da,Fata,Nu,Da,Da,6.853900792716427
162,https://www.autovit.ro/anunt/honda-cr-v-1-5-vtec-turbo-4wd-cvt-ID7H4IJA.html,7049437546,30900.0,Proprietar,Autoturisme,Honda,CR-V,2018,55000,Benzina,193.0,1498.0,Automata,SUV,5,Rosu,Nu,Nu,4x4,Nu,Nu,Nu,11.4
163,https://www.autovit.ro/anunt/toyota-prius-plug-in-hybrid-ID7H6lTH.html,7049826417,19990.0,Proprietar,Autoturisme,Toyota,Prius,2017,204000,Hibrid,99.0,1798.0,Automata,Compacta,5,Alb,Da,Da,Fata,Nu,Da,Nu,4.0
164,https://www.autovit.ro/anunt/mercedes-benz-a-200-d-8g-dct-ID7H72H2.html,7049990924,31990.0,Firma,Autoturisme,Mercedes-Benz,A,2020,16900,Diesel,150.0,1950.0,Automata,Compacta,5,Negru,Da,Da,Fata,Da,Nu,Da,5.1
165,https://www.autovit.ro/anunt/bmw-seria-5-540d-xdrive-at-ID7H6OZl.html,7049938243,39800.0,Proprietar,Autoturisme,BMW,Seria 5,2018,106000,Diesel,320.0,2993.0,Automata,Sedan,5,Albastru,Da,Da,4x4,Nu,Da,Da,6.5
166,https://www.autovit.ro/anunt/mercedes-benz-e-ID7H70sN.html,7049982353,2650.0,Firma,Autoturisme,Mercedes-Benz,E,2005,260000,Diesel,136.0,2148.0,Manuala,Sedan,5,Gri,Nu,Nu,Nu e mentionat,Nu,Da,Nu,6.853900792716427
167,https://www.autovit.ro/anunt/bmw-seria-5-ID7H72H0.html,7049990922,5250.0,Firma,Autoturisme,BMW,Seria 5,2005,239000,Diesel,177.0,2497.0,Manuala,Sedan,5,Gri,Nu,Nu,Nu e mentionat,Da,Nu,Nu,9.7
168,https://www.autovit.ro/anunt/nissan-x-trail-1-6l-dci-start-stop-xtronic-ID7H5NRx.html,7049695587,14450.0,Firma,Autoturisme,Nissan,X-Trail,2015,229000,Diesel,130.0,1598.0,Automata,SUV,5,Gri,Nu,Nu,Nu e mentionat,Nu,Nu,Nu,6.0
169,https://www.autovit.ro/anunt/ford-kuga-2-0-tdci-2wd-ID7H5NNK.html,7049695352,12950.0,Firma,Autoturisme,Ford,Kuga,2016,209000,Diesel,150.0,1997.0,Manuala,SUV,5,Argint,Nu,Nu,Nu e mentionat,Nu,Nu,Nu,5.4
170,https://www.autovit.ro/anunt/bmw-seria-7-740d-xdrive-ID7H70sM.html,7049982352,184450.0,Firma,Autoturisme,BMW,Seria 7,2023,25,Diesel,320.0,2993.0,Automata,Sedan,4,Negru,Nu,Nu,4x4,Nu,Nu,Da,6.9
171,https://www.autovit.ro/anunt/bmw-seria-3-320d-touring-xdrive-aut-ID7H5SMT.html,7049714519,12399.0,Firma,Autoturisme,BMW,Seria 3,2014,217000,Diesel,184.0,1995.0,Automata,Combi,5,Maro,Da,Nu,4x4,Da,Nu,Nu,6.0
172,https://www.autovit.ro/anunt/toyota-auris-1-8-l-vvt-i-hsd-my17-ID7H70sw.html,7049982335,17900.0,Firma,Autoturisme,Toyota,Auris,2017,80491,Hibrid,99.0,1798.0,Automata,Compacta,5,Gri,Nu,Da,Fata,Nu,Da,Nu,3.8
173,https://www.autovit.ro/anunt/mercedes-benz-e-ID7H70sD.html,7049982343,8800.0,Firma,Autoturisme,Mercedes-Benz,E,2012,290000,Diesel,265.0,2987.0,Automata,Sedan,5,Gri,Nu,Nu,Nu e mentionat,Nu,Da,Nu,6.853900792716427
174,https://www.autovit.ro/anunt/volvo-xc-60-d4-awd-ID7H70sL.html,7049982351,18900.0,Firma,Autoturisme,Volvo,XC 60,2017,189000,Diesel,190.0,2398.0,Manuala,SUV,5,Gri,Nu,Nu,Nu e mentionat,Nu,Da,Nu,6.853900792716427
175,https://www.autovit.ro/anunt/volkswagen-passat-2-0-tdi-bluemotion-technology-ID7H6UVG.html,7049961142,9988.0,Firma,Autoturisme,Volkswagen,Passat,2013,239550,Diesel,140.0,1968.0,Manuala,Sedan,4,Negru,Nu,Da,Fata,Da,Da,Nu,5.6
176,https://www.autovit.ro/anunt/volkswagen-tiguan-2-0-tdi-4mot-dsg-ID7H6UVI.html,7049961144,24990.0,Firma,Autoturisme,Volkswagen,Tiguan,2019,80583,Diesel,150.0,1968.0,Automata,SUV,5,Gri,Nu,Da,4x4,Nu,Da,Da,6.8
177,https://www.autovit.ro/anunt/mercedes-benz-e-200-d-9g-tronic-ID7H6lYK.html,7049826730,17900.0,Proprietar,Autoturisme,Mercedes-Benz,E,2018,339000,Diesel,150.0,1950.0,Automata,Sedan,4,Negru,Da,Da,Spate,Da,Nu,Nu,5.2
178,https://www.autovit.ro/anunt/jaguar-xe-ID7GXH0j.html,7047762599,20949.0,Proprietar,Autoturisme,Jaguar,XE,2018,75758,Diesel,180.0,1999.0,Automata,Sedan,4,Gri,Da,Da,4x4,Da,Da,Da,6.853900792716427
179,https://www.autovit.ro/anunt/opel-astra-1-7-cdti-ID7H72GP.html,7049990911,5800.0,Firma,Autoturisme,Opel,Astra,2013,249663,Diesel,110.0,1686.0,Manuala,Combi,5,Argint,Da,Nu,Nu e mentionat,Nu,Nu,Nu,5.7
180,https://www.autovit.ro/anunt/audi-q7-3-0-50-tdi-quattro-tiptronic-ID7H6Yzg.html,7049975066,83765.0,Firma,Autoturisme,Audi,Q7,2021,26132,Diesel,286.0,2967.0,Automata,SUV,5,Gri,Nu,Da,4x4,Nu,Da,Nu,7.2
181,https://www.autovit.ro/anunt/seat-toledo-1-0-tsi-s-s-ID7H52KS.html,7049514506,10500.0,Firma,Autoturisme,Seat,Toledo,2018,109858,Benzina,110.0,999.0,Manuala,Sedan,4,Alb,Nu,Da,Fata,Nu,Da,Da,5.4
182,https://www.autovit.ro/anunt/volvo-s80-d5-ID7H72GM.html,7049990908,8000.0,Proprietar,Autoturisme,Volvo,S80,2008,336000,Diesel,185.0,2400.0,Automata,Sedan,4,Negru,Nu,Nu,Fata,Da,Da,Nu,6.853900792716427
183,https://www.autovit.ro/anunt/mercedes-benz-s-350-d-4matic-long-ID7GCFpb.html,7042751565,79989.0,Firma,Autoturisme,Mercedes-Benz,S,2018,39500,Diesel,286.0,2925.0,Automata,Sedan,4,Negru,Da,Da,4x4,Da,Da,Da,7.5
184,https://www.autovit.ro/anunt/dacia-dokker-ID7H6oxQ.html,7049836594,12000.0,Firma,Autoturisme,Dacia,Dokker,2019,90556,Benzina,102.0,1598.0,Manuala,Monovolum,4,Alb,Nu,Nu,Fata,Nu,Nu,Nu,8.3
185,https://www.autovit.ro/anunt/bmw-x5-xdrive30d-ID7H6OU8.html,7049937920,63665.0,Proprietar,Autoturisme,BMW,X5,2019,60500,Diesel,265.0,2993.0,Automata,SUV,5,Negru,Da,Da,4x4,Da,Da,Da,6.8
186,https://www.autovit.ro/anunt/ford-ranger-2-0-l-tdci-panther-autm-ID7H5ONk.html,7049699170,38990.0,Firma,Autoturisme,Ford,Ranger,2020,89284,Diesel,212.0,1996.0,Automata,SUV,4,Negru,Nu,Da,4x4,Da,Nu,Da,6.853900792716427
187,https://www.autovit.ro/anunt/volkswagen-tiguan-2-0-tdi-dpf-dsg-ID7GRPca.html,7046364118,22900.0,Firma,Autoturisme,Volkswagen,Tiguan,2018,174856,Diesel,150.0,1968.0,Automata,SUV,5,Alb,Da,Da,Fata,Da,Nu,Nu,5.7
188,https://www.autovit.ro/anunt/skoda-octavia-1-6-tdi-dsg-ID7H3i7C.html,7049096920,17350.0,Firma,Autoturisme,Skoda,Octavia,2017,116340,Diesel,116.0,1598.0,Automata,Sedan,5,Negru,Da,Da,Fata,Da,Nu,Da,4.1
189,https://www.autovit.ro/anunt/renault-master-ID7H6TbQ.html,7049954394,11999.0,Firma,Autoturisme,Renault,Master,2014,296000,Diesel,125.0,2298.0,Automata,Monovolum,4,Alb,Da,Da,Fata,Nu,Nu,Da,6.853900792716427
190,https://www.autovit.ro/anunt/mercedes-benz-c-220-d-9g-tronic-ID7H6DcS.html,7049892954,30900.0,Firma,Autoturisme,Mercedes-Benz,C,2018,65665,Diesel,194.0,1950.0,Automata,Sedan,4,Gri,Da,Da,Spate,Da,Nu,Da,5.1
191,https://www.autovit.ro/anunt/hyundai-ix35-ID7H6xkD.html,7049870371,9790.0,Firma,Autoturisme,Hyundai,ix35,2012,210000,Diesel,184.0,1995.0,Automata,SUV,5,Negru,Nu,Da,4x4,Da,Nu,Nu,8.8
192,https://www.autovit.ro/anunt/seat-leon-st-1-4-tsi-act-start-stop-ID7H6vPN.html,7049868459,17900.0,Proprietar,Autoturisme,Seat,Leon,2018,57000,Benzina,150.0,1395.0,Manuala,Compacta,5,Rosu,Da,Da,Fata,Nu,Da,Nu,6.0
193,https://www.autovit.ro/anunt/mazda-cx-5-cd175-4x4-at-ID7H700u.html,7049980598,18200.0,Proprietar,Autoturisme,Mazda,CX-5,2015,119500,Diesel,175.0,2191.0,Automata,SUV,5,Gri,Da,Da,4x4,Nu,Da,Nu,6.7
194,https://www.autovit.ro/anunt/volvo-v50-1-6-d-ID7H5AhA.html,7049643386,3350.0,Firma,Autoturisme,Volvo,V50,2007,236000,Diesel,110.0,1560.0,Manuala,Combi,5,Albastru,Nu,Nu,Nu e mentionat,Da,Nu,Nu,6.3
195,https://www.autovit.ro/anunt/dacia-logan-ID7H72H5.html,7049990927,9700.0,Firma,Autoturisme,Dacia,Logan,2020,87475,Diesel,75.0,1461.0,Manuala,Sedan,5,Alb,Nu,Nu,Fata,Nu,Da,Nu,6.853900792716427
