,Url,Autovit Id,Pret,Oferit de,Categorie,Marca,Model,Versiune,Anul,Km,Combustibil,Putere,Capacitate cilindrica,Norma de poluare,Consum Mixt,Cutie de viteze,Consum Urban,Tip Caroserie,Numar de portiere,Culoare,Garantie de la producator pana la,Tara de origine,Data primei inmatriculari,Fara accident in istoric,Carte de service,Stare,Are VIN (Serie sasiu),Numar locuri,Generatie,Transmisie,Filtru de particule,Emisii CO2,Optiuni culoare,Se emite factura,Eligibil pentru finantare,Garantie dealer (inclusa in pret),Inmatriculat,Primul proprietar (de nou),Consum Extraurban,sau in limita a,Autonomie,Consum mediu,Capacitate baterie,Tuning,Predare leasing,Plata initiala (la predare),Valoare rata lunara,Numar de rate lunare ramase,Valoare reziduala,Contract baterie,Volan pe dreapta,Masina de epoca
8283,https://www.autovit.ro/anunt/volkswagen-passat-1-4-tsi-act-ID7H75CN.html,7050002193,16 500 EUR,Proprietar,Autoturisme,Volkswagen,Passat,1.4 TSI ACT,2017,84 625 km,Benzina,150 CP,1 395 cm3,Euro 6,,Manuala,"6,10 l/100km",Sedan,4.0,Gri,,Romania,,Da,Da,Second hand,Da,5.0,B8 [2014 - Prezent],Fata,,113 g/km,Metalizata,,,,Da,Da,,,,,,,,,,,,,,
8284,https://www.autovit.ro/anunt/mercedes-benz-glc-ID7H5JhM.html,7049677994,39 950 EUR,Firma,Autoturisme,Mercedes-Benz,GLC,,2017,128 163 km,Benzina,367 CP,2 993 cm3,Euro 6,,Automata,"12,20 l/100km",SUV,5.0,Negru,,Romania,11/11/2017,Da,Da,Second hand,Da,,,4x4 (automat),,,Perlat,Da,Da,12 luni,Da,,,,,,,,,,,,,,,
8285,https://www.autovit.ro/anunt/mercedes-benz-gla-250-4matic-aut-ID7H47YM.html,7049296260,48 688 EUR,Firma,Autoturisme,Mercedes-Benz,GLA,250 4MATIC Aut.,2021,20 902 km,Benzina,224 CP,1 991 cm3,Euro 6,5 l/100km,Automata,9 l/100km,SUV,5.0,Alb,,Germania,01/01/2021,Da,Da,Second hand,Da,,,4x4 (automat),Da,133 g/km,Metalizata,Da,Da,24 luni,,Da,,200 000 km,,,,,,,,,,,,
8286,https://www.autovit.ro/anunt/kia-sportage-1-6-t-gdi-7dct-4x4-ID7H5JiG.html,7049678050,17 490 EUR,Firma,Autoturisme,Kia,Sportage,1.6 T-GDI 7DCT 4x4,2017,165 500 km,Benzina,177 CP,1 591 cm3,Euro 6,,Automata,"8,50 l/100km",SUV,5.0,Rosu,,Romania,01/11/2017,Da,Da,Second hand,Da,,IV [2016 - 2021],4x4 (automat),,,Metalizata,,,,Da,Da,,,,,,,,,,,,,,
8287,https://www.autovit.ro/anunt/dacia-duster-1-5-blue-dci-4wd-ID7H6EPf.html,7049899177,17 190 EUR,Firma,Autoturisme,Dacia,Duster,1.5 Blue dCi 4WD,2019,116 442 km,Diesel,115 CP,1 461 cm3,Euro 6,,Manuala,"4,90 l/100km",SUV,5.0,Alb,,,08/04/2019,,Da,Second hand,Da,,II [2018 - Prezent],4x4 (automat),,,Mat,Da,Da,,Da,Da,,,,,,,,,,,,,,
8288,https://www.autovit.ro/anunt/dacia-sandero-stepway-eco-g-100-ID7H6EOe.html,7049899114,12 999 EUR,Firma,Autoturisme,Dacia,Sandero Stepway,ECO-G 100,2020,47 110 km,Benzina + GPL,100 CP,999 cm3,Euro 6,,Manuala,"6,30 l/100km",Compacta,5.0,Albastru,22/04/2024,Romania,11/05/2021,,Da,Second hand,Da,,II [2012 - 2020],Fata,,,Metalizata,Da,Da,,Da,Da,,100 000 km,,,,,,,,,,,,
8289,https://www.autovit.ro/anunt/renault-kadjar-1-6-dci-4x4-ID7H5Ji7.html,7049678015,16 499 EUR,Firma,Autoturisme,Renault,Kadjar,1.6 DCI 4X4,2015,64 025 km,Diesel,130 CP,1 598 cm3,Euro 6,,Manuala,"5,40 l/100km",SUV,5.0,Rosu,,Germania,08/06/2016,,Da,Second hand,Da,,,4x4 (automat),,,Metalizata,Da,Da,12 luni,,,,,,,,,,,,,,,,
8290,https://www.autovit.ro/anunt/ford-focus-1-5-ecoboost-start-stopp-system-aut-ID7H4ykS.html,7049397574,16 499 EUR,Firma,Autoturisme,Ford,Focus,1.5 EcoBoost Start-Stopp-System Aut.,2017,53 174 km,Benzina,150 CP,1 498 cm3,Euro 6,,Automata,"8,50 l/100km",Sedan,4.0,Alb,,Romania,15/12/2017,,Da,Second hand,,,,Fata,,,,Da,Da,12 luni,Da,Da,,20 000 km,,,,,,,,,,,,
8291,https://www.autovit.ro/anunt/ford-focus-ID7H55Mg.html,7049526124,10 950 EUR,Firma,Autoturisme,Ford,Focus,,2018,99 000 km,Benzina,125 CP,999 cm3,Euro 6,,Automata,"6,70 l/100km",Combi,5.0,Negru,,Romania,20/04/2018,Da,Da,Second hand,,,,Fata,,,Metalizata,Da,Da,,Da,Da,,,,,,,,,,,,,,
8292,https://www.autovit.ro/anunt/skoda-superb-2-0-tdi-dsg-ID7H60s1.html,7049743977,20 706 EUR,Firma,Autoturisme,Skoda,Superb,2.0 TDI DSG,2018,78 000 km,Diesel,150 CP,1 968 cm3,,,Automata,"4,30 l/100km",Sedan,5.0,Negru,,Romania,,Da,Da,Second hand,,,,Fata,,,Metalizata,Da,Da,,Da,Da,,,,,,,,,,,,,,
8293,https://www.autovit.ro/anunt/audi-q3-2-0-40-tfsi-s-tronic-quattro-ID7H60ot.html,7049743757,37 800 EUR,Firma,Autoturisme,Audi,Q3,2.0 40 TFSI S tronic quattro,2019,93 100 km,Benzina,190 CP,1 984 cm3,Euro 6,,Automata,"9,20 l/100km",SUV,5.0,Alb,,Germania,01/06/2019,Da,Da,Second hand,,,F3 [2018 - Prezent],4x4 (automat),Da,,Metalizata,Da,Da,,,,,,,,,,,,,,,,,
8294,https://www.autovit.ro/anunt/hyundai-i20-1-2-ID7H4euW.html,7049321317,6 650 EUR,Firma,Autoturisme,Hyundai,i20,1.2,2013,130 000 km,Benzina,85 CP,1 248 cm3,Euro 5,5 l/100km,Manuala,6 l/100km,Compacta,5.0,Alb,,Germania,01/12/2013,Da,Da,Second hand,,,,Fata,,,,Da,Da,,,Da,4 l/100km,,,,,,,,,,,,,
8295,https://www.autovit.ro/anunt/fiat-panda-1-2-automatik-ID7H60uB.html,7049744137,4 950 EUR,Firma,Autoturisme,Fiat,Panda,1.2 Automatik,2010,110 000 km,Benzina,60 CP,1 242 cm3,,5 l/100km,Automata,6 l/100km,Masina de oras,5.0,Alte culori,,Germania,01/10/2010,Da,Da,Second hand,,,,Fata,,,Metalizata,Da,Da,,,Da,4 l/100km,,,,,,,,,,,,,
8296,https://www.autovit.ro/anunt/rolls-royce-cullinan-standard-ID7H6PTZ.html,7049941755,784 000 EUR,Firma,Autoturisme,Rolls-Royce,Cullinan,Standard,2022,6 500 km,Benzina,571 CP,6 749 cm3,Euro 6,,Automata,,SUV,5.0,Negru,30/06/2026,Germania,01/07/2022,Da,Da,Second hand,,,,4x4 (automat),,,Metalizata,Da,Da,,,,,,,,,,,,,,,,,
8297,https://www.autovit.ro/anunt/ford-focus-1-5-tdci-dpf-start-stopp-system-ID7H6PTO.html,7049941744,6 199 EUR,Firma,Autoturisme,Ford,Focus,1.5 TDCi DPF Start-Stopp-System,2015,240 145 km,Diesel,120 CP,1 498 cm3,Euro 6,,Manuala,"4,30 l/100km",Combi,5.0,Albastru,,,26/11/2015,,,Second hand,Da,5.0,MK3 [2010 - 2018],Fata,Da,,,,,,Da,,,,,,,,,,,,,,,
8298,https://www.autovit.ro/anunt/volkswagen-touran-2-0-tdi-ID7H75D4.html,7050002210,3 800 EUR,Proprietar,Autoturisme,Volkswagen,Touran,2.0 TDI,2006,260 000 km,Diesel,140 CP,1 968 cm3,Euro 4,,Manuala,"7,60 l/100km",Monovolum,5.0,Negru,,Germania,10/11/2006,,,Second hand,,5.0,,Fata,,160 g/km,Metalizata,,,,,,,,,,,,,,,,,,,
8299,https://www.autovit.ro/anunt/bmw-seria-7-730d-ID7H71a1.html,7049985033,11 800 EUR,Proprietar,Autoturisme,BMW,Seria 7,730d,2009,286 000 km,Diesel,245 CP,2 993 cm3,Euro 5,,Automata,9 l/100km,Sedan,4.0,Gri,,Germania,01/09/2010,Da,Da,Second hand,Da,5.0,F01/F02 [2008 - 2015],Spate,Da,,Metalizata,,,,Da,Da,,,,,,,,,,,,,,
8300,https://www.autovit.ro/anunt/mercedes-benz-ml-250-bluetec-4matic-aut-ID7H6yWH.html,7049876513,21 300 EUR,Proprietar,Autoturisme,Mercedes-Benz,ML,250 BlueTec 4MATIC Aut,2013,249 500 km,Diesel,204 CP,2 143 cm3,Euro 6,,Automata,7 l/100km,SUV,5.0,Gri,,Belgia,,Da,Da,Second hand,Da,,W166 [2011 - 2015],4x4 (automat),Da,,Metalizata,,,,Da,,,,,,,,,,,,,,,
8301,https://www.autovit.ro/anunt/mercedes-benz-a-180-cdi-7g-dct-ID7H6yC5.html,7049875297,13 999 EUR,Proprietar,Autoturisme,Mercedes-Benz,A,180 CDI 7G-DCT,2014,250 000 km,Diesel,109 CP,1 796 cm3,Euro 6,,Automata,"4,80 l/100km",Masina de oras,5.0,Alb,,,,Da,Da,Second hand,,,,,,,Metalizata,,Da,,,,,,,,,,,,,,,,,
8302,https://www.autovit.ro/anunt/opel-astra-1-4-turbo-ecotec-start-stop-ID7H3HUb.html,7049196031,11 315 EUR,Firma,Autoturisme,Opel,Astra,1.4 Turbo ECOTEC Start/Stop,2018,101 530 km,Benzina,140 CP,1 364 cm3,Euro 6,,Manuala,"7,20 l/100km",Sedan,4.0,Gri,,,27/08/2018,,Da,Second hand,Da,,,Fata,,,,,,,Da,,,,,,,,,,,,,,,
8303,https://www.autovit.ro/anunt/mercedes-benz-glc-220-d-4matic-ID7H4f10.html,7049323306,51 690 EUR,Firma,Autoturisme,Mercedes-Benz,GLC,220 d 4MATIC,2021,61 298 km,Diesel,194 CP,1 950 cm3,Euro 6,,Automata,"5,90 l/100km",SUV,5.0,Gri,,Germania,28/07/2021,Da,Da,Second hand,Da,,,4x4 (automat),Da,170 g/km,Metalizata,Da,Da,12 luni,,,,15 000 km,,,,,,,,,,,,
8304,https://www.autovit.ro/anunt/mercedes-benz-glc-200-d-4matic-ID7H4eXK.html,7049323104,51 190 EUR,Firma,Autoturisme,Mercedes-Benz,GLC,200 d 4MATIC,2020,30 925 km,Diesel,163 CP,1 950 cm3,Euro 6,,Automata,"5,90 l/100km",SUV,5.0,Negru,,,10/08/2020,,,Second hand,Da,,,4x4 (automat),Da,175 g/km,,Da,Da,12 luni,,,,15 000 km,,,,,,,,,,,,
8305,https://www.autovit.ro/anunt/mercedes-benz-sprinter-ID7GXR7C.html,7047801492,15 450 EUR,Firma,Autoturisme,Mercedes-Benz,Sprinter,,2018,444 777 km,Diesel,143 CP,2 143 cm3,,,Manuala,9 l/100km,Monovolum,2.0,Alb,,Romania,27/09/2018,Da,Da,Second hand,Da,,,Fata,Da,,,Da,Da,,Da,Da,,,,,,,,,,,,,,
8306,https://www.autovit.ro/anunt/toyota-yaris-1-5-l-vvt-ie-multidrive-s-ID7H4DBU.html,7049417850,13 790 EUR,Firma,Autoturisme,Toyota,Yaris,1.5 L VVT-iE Multidrive S,2019,67 000 km,Benzina,111 CP,1 496 cm3,Euro 6,,Automata,"6,20 l/100km",Masina de oras,5.0,Gri,,Romania,23/08/2019,Da,Da,Second hand,,,,Fata,,,Metalizata,Da,Da,,Da,Da,,,,,,,,,,,,,,
8307,https://www.autovit.ro/anunt/smart-fortwo-coupe-twinamic-ID7H5gRw.html,7049568733,14 268 EUR,Firma,Autoturisme,Smart,Fortwo,coupe twinamic,2019,54 000 km,Benzina,71 CP,999 cm3,Euro 6,,Automata,"5,40 l/100km",Masina mica,2.0,Alb,,Germania,11/06/2019,Da,,Second hand,Da,,III [2015 - 2019],,Da,111 g/km,,Da,Da,,Da,,,,,,,,,,,,,,,
8308,https://www.autovit.ro/anunt/bmw-x5-xdrive40i-mhev-ID7H6EQ1.html,7049899225,94 484 EUR,Firma,Autoturisme,BMW,X5,xDrive40i MHEV,2022,9 000 km,Benzina,333 CP,2 998 cm3,Euro 6,,Automata,"9,50 l/100km",SUV,5.0,Albastru,,,14/11/2022,Da,,Second hand,,,,4x4 (automat),,,Metalizata,Da,Da,48 luni,Da,Da,,200 000 km,,,,,,,,,,,,
8309,https://www.autovit.ro/anunt/skoda-rapid-1-0-tsi-dsg-ID7H5JjW.html,7049678127,12 899 EUR,Firma,Autoturisme,Skoda,RAPID,1.0 TSI DSG,2019,112 923 km,Benzina,110 CP,999 cm3,Euro 6,,Automata,"5,50 l/100km",Sedan,5.0,Alb,,,25/06/2019,,Da,Second hand,Da,,,Fata,Da,,Mat,Da,Da,12 luni,Da,Da,,20 000 km,,,,,,,,,,,,
8310,https://www.autovit.ro/anunt/dacia-sandero-1-6-mpi-ID7H3ntV.html,7049117524,5 999 EUR,Firma,Autoturisme,Dacia,Sandero,1.6 MPI,2011,137 000 km,Benzina,85 CP,1 598 cm3,Euro 5,,Manuala,"9,30 l/100km",Compacta,5.0,Argint,,Italia,,Da,Da,Second hand,,,,Fata,,,Metalizata,Da,Da,2 luni,,Da,,,,,,,,,,,,,,
8311,https://www.autovit.ro/anunt/volkswagen-tiguan-2-0-tdi-dpf-dsg-4mot-ID7H2J5s.html,7048962246,28 490 EUR,Firma,Autoturisme,Volkswagen,Tiguan,2.0 TDI DPF DSG 4Mot,2019,67 574 km,Diesel,150 CP,1 968 cm3,Euro 6,,Automata,"6,70 l/100km",SUV,5.0,Maro,01/07/2023,Romania,17/07/2019,,Da,Second hand,,,,4x4 (automat),Da,,Metalizata,Da,Da,,Da,Da,,120 000 km,,,,,,,,,,,,
8312,https://www.autovit.ro/anunt/land-rover-defender-90-xs-edition-3-0-d250-mhev-ID7H480n.html,7049296359,82 264 EUR,Firma,Autoturisme,Land Rover,Defender,90 XS Edition 3.0 D250 MHEV,2022,1 000 km,Diesel,250 CP,2 996 cm3,Euro 6,,Automata,,SUV,3.0,Maro,,Romania,,Da,,Second hand,,,,4x4 (automat),,,,Da,Da,,,,,,,,,,,,,,,,,
8313,https://www.autovit.ro/anunt/audi-a3-sportback-1-6-tdi-ID7H4Hrz.html,7049432585,10 690 EUR,Firma,Autoturisme,Audi,A3,Sportback 1.6 TDI,2014,186 000 km,Diesel,105 CP,1 598 cm3,Euro 5,,Manuala,"4,50 l/100km",Compacta,5.0,Maro,,Germania,20/10/2013,Da,Da,Second hand,,,8V [2012 - 2020],Fata,,,Metalizata,Da,,6 luni,,Da,,15 000 km,,,,,,,,,,,,
8314,https://www.autovit.ro/anunt/audi-rs-q8-rsq8-4-0-tfsi-quattro-tiptronic-ID7GZDge.html,7048224866,139 230 EUR,Firma,Autoturisme,Audi,RS Q8,RSQ8 4.0 TFSI quattro Tiptronic,2021,27 000 km,Benzina,600 CP,3 996 cm3,Euro 6,,Automata,17 l/100km,SUV,5.0,Negru,09/09/2023,Germania,,Da,Da,Second hand,Da,,,4x4 (automat),,,Metalizata,Da,Da,,Da,Da,,100 000 km,,,,,,,,,,,,
8315,https://www.autovit.ro/anunt/dacia-duster-1-5-blue-dci-4wd-ID7H55Ov.html,7049526264,19 990 EUR,Firma,Autoturisme,Dacia,Duster,1.5 Blue dCi 4WD,2020,95 478 km,Diesel,115 CP,1 461 cm3,Euro 6,,Manuala,"4,90 l/100km",SUV,5.0,Alb,,,01/09/2020,,Da,Second hand,Da,,II [2018 - Prezent],4x4 (automat),,,,Da,Da,,Da,Da,,,,,,,,,,,,,,
8316,https://www.autovit.ro/anunt/bmw-x6-m-ID7H75D2.html,7050002208,153 939 EUR,Firma,Autoturisme,BMW,X6 M,,2022,10 500 km,Benzina,625 CP,4 395 cm3,,,Automata,,SUV,5.0,Negru,,,,Da,,Second hand,,,G06 [2019 - Prezent],,,,,,,,,,,,,,,,,,,,,,,
8317,https://www.autovit.ro/anunt/volkswagen-tiguan-2-0-tdi-dpf-4motion-ID7H75D0.html,7050002206,13 690 EUR,Proprietar,Autoturisme,Volkswagen,Tiguan,2.0 TDI DPF 4Motion,2013,179 000 km,Diesel,170 CP,1 968 cm3,Euro 5,,Manuala,"7,40 l/100km",SUV,5.0,Maro,,Germania,02/02/2013,,,Second hand,,5.0,I [2007 -2015],4x4 (manual),Da,139 g/km,Metalizata,,,,,,,,,,,,,,,,,,,
8318,https://www.autovit.ro/anunt/skoda-octavia-1-6-tdi-dsg-ID7H5gS7.html,7049568771,16 989 EUR,Firma,Autoturisme,Skoda,Octavia,1.6 TDI DSG,2019,126 020 km,Diesel,116 CP,1 598 cm3,Euro 6,,Automata,"4,10 l/100km",Compacta,5.0,Alb,,Romania,21/05/2019,Da,Da,Second hand,Da,,III [2013 - 2019],Fata,,,,Da,Da,12 luni,Da,Da,,20 000 km,,,,,,,,,,,,
8319,https://www.autovit.ro/anunt/peugeot-207-ID7H5gS3.html,7049568767,3 999 EUR,Firma,Autoturisme,Peugeot,207,,2011,167 000 km,Benzina,73 CP,1 360 cm3,Euro 5,,Manuala,,Masina de oras,5.0,Alte culori,,,,Da,,Second hand,,,,,,,,Da,Da,,,Da,,,,,,,,,,,,,,
8320,https://www.autovit.ro/anunt/hyundai-santa-fe-ID7H4DCh.html,7049417873,25 900 EUR,Firma,Autoturisme,Hyundai,Santa Fe,,2018,122 819 km,Diesel,200 CP,2 199 cm3,,,Automata,6 l/100km,SUV,5.0,Alb,,,20/06/2018,,,Second hand,Da,,,4x4 (automat),,,,Da,Da,,Da,,,,,,,,,,,,,,,
8321,https://www.autovit.ro/anunt/mercedes-benz-gle-ID7GXAVZ.html,7047739329,99 950 EUR,Firma,Autoturisme,Mercedes-Benz,GLE,,2022,3 000 km,Diesel,330 CP,2 925 cm3,Euro 6,,Automata,,SUV,5.0,Negru,,,01/05/2022,Da,Da,Second hand,,,,4x4 (automat),,,,,Da,,,Da,,,,,,,,,,,,,,
8322,https://www.autovit.ro/anunt/volkswagen-golf-variant-1-6-ID7H6WcR.html,7049962145,1 690 EUR,Firma,Autoturisme,Volkswagen,Golf,Variant 1.6,2003,239 000 km,Benzina,105 CP,1 598 cm3,,,Manuala,"9,40 l/100km",Combi,5.0,Argint,,,,,,Second hand,,,,,,,,Da,Da,,,,,,,,,,,,,,,,,
8323,https://www.autovit.ro/anunt/mercedes-benz-gle-350-d-ID7GQjfc.html,7046002970,49 500 EUR,Proprietar,Autoturisme,Mercedes-Benz,GLE,350 d,2017,64 500 km,Diesel,258 CP,2 987 cm3,,,Automata,"7,20 l/100km",SUV,5.0,Gri,,,,,,Second hand,,,,,,,Metalizata,,Da,,,,,,,,,,,,,,,,,
8324,https://www.autovit.ro/anunt/bmw-seria-1-ID7GY6if.html,7047859811,9 350 EUR,Firma,Autoturisme,BMW,Seria 1,,2013,213 000 km,Diesel,116 CP,1 995 cm3,Euro 5,,Automata,,Compacta,4.0,Negru,,,,Da,,Second hand,,,,Spate,Da,,Metalizata,Da,,,,Da,,,,,,,,,,,,,,
8325,https://www.autovit.ro/anunt/audi-s7-3-0-tdi-quattro-tiptronic-ID7H482s.html,7049296488,69 900 EUR,Firma,Autoturisme,Audi,S7,3.0 TDI quattro Tiptronic,2020,48 860 km,Diesel,349 CP,2 967 cm3,Euro 6,,Automata,6 l/100km,Sedan,5.0,Alb,,,,Da,Da,Second hand,,,,4x4 (automat),Da,,Perlat,Da,Da,,Da,,,,,,,,,,,,,,,
8326,https://www.autovit.ro/anunt/mercedes-benz-a-180-7g-dct-ID7H6ETV.html,7049899468,27 900 EUR,Firma,Autoturisme,Mercedes-Benz,A,180 7G-DCT,2019,32 350 km,Benzina,136 CP,1 332 cm3,Euro 6,,Automata,7 l/100km,Compacta,5.0,Gri,,Romania,10/01/2020,,Da,Second hand,Da,,W177/V177 [ 2018 - Prezent],Fata,Da,,Metalizata,Da,Da,24 luni,Da,Da,,200 000 km,,,,,,,,,,,,
8327,https://www.autovit.ro/anunt/skoda-superb-2-0-tdi-dsg-ID7H5Jq4.html,7049678508,39 490 EUR,Firma,Autoturisme,Skoda,Superb,2.0 TDI DSG,2021,22 035 km,Diesel,200 CP,1 968 cm3,Euro 6,,Automata,"5,30 l/100km",Sedan,5.0,Maro,,,04/12/2020,Da,Da,Second hand,,,,Fata,Da,,Metalizata,Da,Da,,,Da,,,,,,,,,,,,,,
8328,https://www.autovit.ro/anunt/ford-focus-1-5-ecoblue-ID7H5Jmo.html,7049678280,12 988 EUR,Firma,Autoturisme,Ford,Focus,1.5 EcoBlue,2018,97 099 km,Diesel,120 CP,1 499 cm3,Euro 6,,Manuala,"4,40 l/100km",Sedan,4.0,Gri,,Romania,03/04/2018,Da,Da,Second hand,,,,Fata,Da,,Metalizata,Da,Da,24 luni,Da,Da,,30 000 km,,,,,,,,,,,,
8329,https://www.autovit.ro/anunt/mercedes-benz-gle-coupe-400-d-4matic-ID7GIPKN.html,7044221313,90 798 EUR,Firma,Autoturisme,Mercedes-Benz,GLE Coupe,400 d 4MATIC,2021,47 900 km,Diesel,330 CP,2 925 cm3,Euro 6,,Automata,"8,50 l/100km",Coupe,5.0,Negru,,Germania,01/01/2021,Da,Da,Second hand,,,,4x4 (automat),Da,,Metalizata,Da,Da,,,Da,,,,,,,,,,,,,,
8330,https://www.autovit.ro/anunt/dacia-duster-1-5-dci-4wd-ID7H5nkH.html,7049593607,15 650 EUR,Firma,Autoturisme,Dacia,Duster,1.5 dCi 4WD,2020,120 000 km,Diesel,109 CP,1 461 cm3,Euro 6,,Manuala,"4,80 l/100km",SUV,5.0,Alb,,Romania,21/01/2020,Da,Da,Second hand,,,,4x4 (manual),Da,,Mat,Da,Da,,Da,Da,,,,,,,,,,,,,,
8331,https://www.autovit.ro/anunt/honda-cr-v-ID7GYuPO.html,7047954148,7 500 EUR,Firma,Autoturisme,Honda,CR-V,,2012,266 647 km,Diesel,150 CP,2 199 cm3,Euro 5,,Manuala,,SUV,5.0,Gri,,Romania,27/08/2012,,,Second hand,Da,,,4x4 (automat),,171 g/km,Metalizata,Da,,6 luni,Da,,,,,,,,,,,,,,,
8332,https://www.autovit.ro/anunt/dacia-duster-1-5-dci-4x4-ID7H55O6.html,7049526238,7 999 EUR,Firma,Autoturisme,Dacia,Duster,1.5 dCi 4x4,2013,252 000 km,Diesel,90 CP,1 461 cm3,Euro 5,,Manuala,"5,80 l/100km",SUV,5.0,Gri,,,,Da,,Second hand,,,I [2010 - 2017],4x4 (manual),,,,Da,Da,,,Da,,,,,,,,,,,,,,
8333,https://www.autovit.ro/anunt/land-rover-discovery-sport-ID7GFTEe.html,7043521298,29 989 EUR,Firma,Autoturisme,Land Rover,Discovery Sport,,2018,68 244 km,Diesel,241 CP,1 999 cm3,Euro 6,,Automata,,SUV,4.0,Gri,,Germania,01/02/2018,Da,Da,Second hand,,,,4x4 (automat),,,Metalizata,Da,Da,,,Da,,,,,,,,,,,,,,
8334,https://www.autovit.ro/anunt/land-rover-range-rover-velar-ID7GFTtk.html,7043520622,57 941 EUR,Firma,Autoturisme,Land Rover,Range Rover Velar,,2018,44 000 km,Benzina,381 CP,2 995 cm3,Euro 6,,Automata,,SUV,5.0,Gri,,,01/01/2018,Da,Da,Second hand,,,,4x4 (automat),,,,,Da,,,Da,,,,,,,,,,,,,,
8335,https://www.autovit.ro/anunt/land-rover-range-rover-evoque-ID7GFTDB.html,7043521259,34 880 EUR,Firma,Autoturisme,Land Rover,Range Rover Evoque,,2018,28 500 km,Diesel,180 CP,1 999 cm3,Euro 6,,Automata,,SUV,4.0,Alb,,Germania,01/12/2018,Da,Da,Second hand,,,,4x4 (automat),,,,Da,Da,,,Da,,,,,,,,,,,,,,
8336,https://www.autovit.ro/anunt/land-rover-discovery-sport-ID7GFTE1.html,7043521285,32 949 EUR,Firma,Autoturisme,Land Rover,Discovery Sport,,2018,48 244 km,Diesel,180 CP,1 999 cm3,Euro 6,,Automata,,SUV,4.0,Gri,,Germania,01/01/2018,Da,Da,Second hand,,,,4x4 (automat),,,Metalizata,Da,Da,,,Da,,,,,,,,,,,,,,
8337,https://www.autovit.ro/anunt/land-rover-range-rover-evoque-ID7GFTDH.html,7043521265,52 995 EUR,Firma,Autoturisme,Land Rover,Range Rover Evoque,,2019,34 835 km,Diesel,241 CP,1 999 cm3,Euro 6,,Automata,,SUV,4.0,Alb,,Germania,01/09/2019,Da,Da,Second hand,,,,4x4 (automat),,,,Da,Da,,,Da,,,,,,,,,,,,,,
8338,https://www.autovit.ro/anunt/land-rover-range-rover-sport-ID7GFTwK.html,7043520772,52 487 EUR,Firma,Autoturisme,Land Rover,Range Rover Sport,,2018,79 596 km,Diesel,241 CP,1 999 cm3,Euro 6,,Automata,,SUV,4.0,Negru,,Germania,01/04/2018,Da,Da,Second hand,,,,4x4 (automat),,,Metalizata,Da,Da,,,Da,,,,,,,,,,,,,,
8339,https://www.autovit.ro/anunt/land-rover-discovery-sport-ID7GFTC3.html,7043521163,35 774 EUR,Firma,Autoturisme,Land Rover,Discovery Sport,,2019,30 987 km,Diesel,180 CP,1 999 cm3,Euro 6,,Automata,,SUV,4.0,Negru,,Germania,01/02/2019,Da,Da,Second hand,,,,4x4 (automat),,,Metalizata,Da,Da,,,Da,,,,,,,,,,,,,,
8340,https://www.autovit.ro/anunt/land-rover-range-rover-velar-ID7GFTtu.html,7043520632,45 220 EUR,Firma,Autoturisme,Land Rover,Range Rover Velar,,2018,135 145 km,Diesel,180 CP,,Euro 6,,Automata,,SUV,4.0,Alb,,Germania,01/10/2018,Da,Da,Second hand,,,,4x4 (automat),,,Metalizata,Da,Da,,,Da,,,,,,,,,,,,,,
8341,https://www.autovit.ro/anunt/volkswagen-passat-ID7H60Ar.html,7049744499,4 499 EUR,Firma,Autoturisme,Volkswagen,Passat,,2006,255 000 km,Diesel,140 CP,1 968 cm3,Euro 4,,Manuala,,Sedan,5.0,Gri,,Germania,,Da,Da,Second hand,Da,,B6 [2005 - 2010],Fata,,,Metalizata,Da,Da,2 luni,,Da,,,,,,,,,,,,,,
8342,https://www.autovit.ro/anunt/volvo-xc-60-ID7H5Zub.html,7049740267,13 499 EUR,Firma,Autoturisme,Volvo,XC 60,,2012,209 965 km,Diesel,163 CP,1 984 cm3,,,Automata,,SUV,5.0,Negru,,Germania,,Da,Da,Second hand,Da,,I [2008 - 2017],Fata,,,Metalizata,Da,Da,3 luni,,,,7 500 km,,,,,,,,,,,,
8343,https://www.autovit.ro/anunt/bmw-x3-xdrive20i-at-ID7GXbXd.html,7047643243,40 900 EUR,Firma,Autoturisme,BMW,X3,xDrive20i AT,2020,43 000 km,Benzina,184 CP,1 998 cm3,Euro 6,,Automata,"8,70 l/100km",SUV,5.0,Alb,,,01/03/2020,Da,Da,Second hand,Da,,,4x4 (automat),Da,,Metalizata,Da,Da,,Da,,,,,,,,,,,,,,,
8344,https://www.autovit.ro/anunt/mercedes-benz-c-180-7g-tronic-ID7H75Df.html,7050002221,22 000 EUR,Proprietar,Autoturisme,Mercedes-Benz,C,180 7G-TRONIC,2015,59 426 km,Benzina,156 CP,1 595 cm3,Euro 6,,Automata,"6,40 l/100km",Sedan,4.0,Gri,,,01/06/2016,Da,Da,Second hand,Da,5.0,W205 [2014 - 2021],Spate,,,Metalizata,,,,,,,,,,,,,,,,,,,
8345,https://www.autovit.ro/anunt/mercedes-benz-c-220-d-4matic-t-9g-tronic-ID7GJAuy.html,7044400974,31 500 EUR,Proprietar,Autoturisme,Mercedes-Benz,C,220 d 4Matic T 9G-TRONIC,2018,65 000 km,Diesel,170 CP,2 143 cm3,Euro 6,,Automata,"5,50 l/100km",Sedan,5.0,Gri,,,,Da,Da,Second hand,,,,4x4 (automat),,,Metalizata,,Da,,,,,,,,,,,,,,,,,
